,text,label
1764,84 69 20 4 84 69 1 199 81 613 444 20 9 6 6 6 81 64 13 17 13 316 46 1 84 69 13 868 13 1484 303 6 6,1
1765,12 19 199 55 2 73 42 133 55 35 2 55 405 5 236 1 13 5 66 2 6,1
1766,13 666 631 42 133 2 200 244 131 1 342 102 603 553 13 209 1 75 4 13 17 24 1 82 11 98 483 9 13 46 2 187 633,1
1767,12 4 1031 2080 390 983 74 2 57 108 242 149 149 1000 297 31 120 331 477 360 373 2 188 8 110 285 131 1 154 132 2 185 4 57 108 778 344 2 571 1633 149 1 63 94 272 17 1 96 172 37 1733 446 371 588 1 63 149 242 17 179 8 202 44 23 37 174 135 1312 178 73 132 323 6,0
1768,47 233 13 45 171 177 1 5 1103 195 183 1 286 93 104 224 6,1
1769,26 191 11 86 52 11 143 11 3170 1146 236 156 24 7 39 50 198 164 101 11 5 4 13 80 92 678 861 45 11 103 44 349 584 1161 2 55 35 37 169 51 4 84 69 30 9 68,1
1770,8 110 8 110 24 206 1 59 1436 10 20 4 93 170 1004 224 6,1
1771,12 19 391 299 2 389 5 429 206 204 1 32 5 370 56 154 9 27 1 51 47 156 159 26 56 2 169 227 6 154 42 46 106 261 23 49 8 202 44 103 271 580 115 4 644 56 2 169 6,0
1772,12 87 4 643 675 1 57 108 144 475 2 1384 1171 289 499 504,1
1773,223 589 73 365 47 39 5 66 15 20 4 8 249 78 476 81 15 37 95 173 20 248 199 840 200 600 695 5 848 14,0
1774,13 46 687 1286 4 310 64 240 2 1 98 186 240 2 205 394 5 208 40 17 1 96 7 32 4 807 338 49 237 6 213 459 240 2 83 514 152 102 17 1 75 127 151 85 262 7 1 357 260 32 5 429 387 6 291 161 10,0
1775,346 831 18 156 432 81 87 5 47 181 122 474 233 3 13 620 621 10,0
1776,248 37 20 4 107 280 1 80 92 24 229 778 45 59 24 95 346 347 73 95 243 1 342 102 2682 581 283 100 89 585 77 475 7 1 75 4 1 26 4 80 92 83 234 51 42 103 400 2 88 86 6,1
1777,51 240 286 537 224 2 8 19 382 201 6 13 9 88 863 10 11 4 19 1016 306 111 393 1 784 99 228 60 690 331 1146 921 1175 143 408 52 744 1016 1 107 124 152 121 240 59 12 35 36 1 11 152 548 20 599 5 78 107 280 882 200 191 201 6 3 803 240 113 399 456 113 403 658 1 12 20 4 203 381 10,1
1778,882 169 712 2096 90 74 73 232 108 613 755 481 146 2 14 14 14 14 14 23 235 37 42 58 30 103 28 12 40 594 595 14 14 14 14 14 14 470 19 111 49 1 1351 123 224 2060,0
1779,46 106 5 44 23 7 1 18 33 112 71 73 33 112 137 315 528 38 398 136 17 58 176 225 255 191 300 304 1 8 255 300 304 444 38 517 581 1 30 225 260 599 163 180 1 11 77 18 58 676 7 1 46 106 5 44 190 38 152 6 541 134 115 56 147 197 315 528 6,0
1780,11 86 52 23 835 535 1304 20 4 228 60 404 81 49 237 38 39 26 51 42 1 11 80 92 105 671 268 1 154 42 5 80 92 12 97 637 226 1 80 92 332 193 2 365 47 1 881 677 38 8 74 175 3 7 6 114 40 49 220 503 142 71 41 28 68 140 1 8 249 18 251 617,1
1781,518 160 65 37 7 6 6,1
1782,8 379 156 1207 878 2 362 296 44 2 15 96 50 5 66,1
1783,2539 377 116 2 70 503 137 239 41 1 2540 2051 57 6 88 1736 574 63 165 194 9 128 1182 1 51 47 4 63 3771 144 299 287 70 112 137 170 405 275 35 401 2 743 1864 574 7 128 6 5 1373 2051 1827 878 287 21 112 16 170 405 275 2 155 258 1 224 63 165 194 2190 18 1398 2444 5 65 1205 1 337 404 1958 1564 206 203 58 2 324 124 6 411 42 133 2 191 1521 70 503 142 41 41 104 1 574 63 9 7 1 5 1373 224 63 165 194 530 592 314 2488 1387 7 6 63 2353 411 70 503 142 41 41 2918 592 241 236 6 2016 352 634 1564 2 209 1933 2089 2090 20 18 1880 224 63 113 574 63 2 3317 1933 287 5 196 956 223 589 275 6 190 9 20 4 1 42 133 2 191 1521 70 503 142 41 41 224 63 165 194 9 128 1232 1 1100 1464 1236 9 1 104 2415 3772 1261 6 369 3212 57 2302 1554 113 85 394 1552 38 2 8 128 2317 3773 1 1100 1464 634 1564 107 124 367 56 5 2052 151 479 641 203 798 634 165 194 2 2729 2470 6 3060 1738 1100 2273 184 3774 1819 65 2 422 2464 4 1 18 1234 235 1205 123 1675 44 2960 38 278 38 167 2 634 1564 278 1 1735 732 1316 3775 2 2605 377 6 126 11 88 1736 1326 509 167 1100 40 45 2 634 1564 278 5 4 1236 9 229 228 2 6 2373 123 1 1897 3240 778 56 227 1 562 379 6 2302 1880 634 1564 1958 1564 1837 1710 1 11 126 219 88 1736 5 44 726 187 2 146 1958 6 2764 164 126 102 125 17 6 3318 462 634 1564 2 2239 294 5 236 1880 1547 72 63 859 1 190 322 38 1958 1564 2 1373 492 35 401 20 4 2729 1947 2 1373 492 6 11 42 133 2 70 503 142 41 41 20 4 2211 2051 2211 1958 2 6 3318 462 109 1465 11 1961 1100 2273 519 2961 2452 2 634 1564 1 35 401 5 51 47 3776 52 62 29 138 29 324 124 2 1 154 42 1958 1564 35 401 20 4 51 9 51 2513 2 201 184 6 409 181 1374 179 2551 1374 227 1 46 106 2990 129 2914 6 2190 18 2 70 503 142 41 41 974 3211 7 6 84 69 9 3155 1 75 11 1398 4 5 699 1234 6 1563 3777 38 2 70 503 142 41 41 51 47 1434 9 91 1 75 4 1563 28 2009 18 85 2854 7 6 11 1563 7 8 438 337 1 1234 1205 1398 4 819 2 1 417 235 146 7 1 3778 2961 2729 291 137 41 6 1464 27 88 1736 1100 1464 206 185 51 42 356 1632 70 503 142 41 41 1 2513 2569 191 1521 55 1398 4 2163 3319 55 6 98 186 20 2190 18 2 70 503 142 41 41 1205 1712 1 115 103 190 1563 28 137 62 2239 294 2 1521 4 3779 1738 5 51 47 2 1 541 134 115 9 272 1820 2276 130 6 154 42 1 1738 388 2353 7 260 5 3320 2 236 755 1961 1398 4 213 213 2009 2009 2 377 116 191 1521 227 1 1933 217 11 8 1643 314 1634 6 2648 1100 40 45 4 103 2153 218 45 1897 17 634 1564 2 362 296 47 1234 28 2962 139 2 1758 177 1 9 3780 2464 2301 2211 264 6 75 2301 5 44 3781 2730 46 106 1 272 1933 4 83 128 80 1630 1758 3321 177 3321 2 3782 941 1961 1 103 103 126 219 2 1675 356 1434 5 1434 1802 3783 2089 190 1839 403 483 2569 6 125 1675 3322 8 74 11 3784 18 266 137 142 71 150 525 3785 38 2 70 503 142 41 41 6 298 161 3786 28 329 2 4 8 1464 17 27 14 14 14 14 14 112 14 33 14 84 69 1819 11 1839 2 1521 4 3787 2963 356 230 2 191 1521 6 1618 3788 1973 2900 4 197 41 41 197 61 41 137 61 142 142 6,1
1784,13 5 66 2 36 1 11 2 112 62 112 3 377 545 36 1 342 102 18 108 223 215 99 59 49 7 1 75 18 108 127 26 4 199 36 1 422 458 377 545 496 73 9 99 663 2 199 27 24 24 1 132 999 78 13 45 6,1
1785,56 169 13 751 263 1 24 169 13 17 24 1 20 28 9 17 45 365 47 26 30 722 192 393 290,1
1786,14 14 14 14 14 14 14 14 14 14 14 107 180 1 480 82 430 55,0
1787,11 32 80 92 328 36 1 610 571 11 159 368 18 771 183 1 12 7 13 262 27 80 92 675 1551 2 171 177 1 51 4 1 11 26 4 80 92 1089 423 294 2 328 36 6 272 212 4 157 1319 106 468 158 6 82 7 1 11 111 49 220 96 59 1524 256 55 2 328 36 157 1319 106 468 158 1 32 13 575 1 44 4 469 25 141 25 9 20 17 7 10,0
1788,368 200 72 821 625 637 2 708 1130 259 5 4 13 17 6,0
1789,345 28 58 613 444 233 255 274 1302 1 480 82 327 198 2 10,0
1790,463 2 229 93 85 1662 7 227 273 273 273 61 153 45 14 14 14 14 14,0
1791,153 21 54 54 162 16 842 183 1150 326 211 65 463 180 174 71 269 197 270 181 55 31 118 31 105 443 178 1 26 272 195 254 19 261 23 1764 330 1 79 1005 255 146 20 4 115 84 69 6 51 4 115 84 69 38 72 26 463 169 174 696 443 178 290 415 163 1015 213 27 106 114 40 49 220 182 47 105 443 290 67,0
1792,307 23 28 116 1 311 311 374 2 49 220 1 11 18 8 1532 24 571 1 228 60 855 313 283 329 1485 511 7 504 2341 313 5 533 187 1 11 126 219 374 7 172 37 1 364 17 24 2 1 9 128 281 339 244 52 17 51 242 1 242 5 723 116 1 9 128 281 339 20 400 46 27 244 143 46 27 24 2 1 30 9 694 534 504 5 4 687 687 2 339 39 83 40 810 467 27 1 75 408 279 37 50 1 32 325 5 66 149 504,1
1793,307 307 132 28 68 1 1421 877 73 2925 123 237 176 225 877 683 1 86 52 93 170 309 385 30 9 658 28 282 9 2 135 94 6,0
1794,117 198 52 318 8 150 2 300 304 6,0
1795,73 11 696 103 2 5 8 97 1 13 717 1 518 160 24 28 697 559 131 2 206 204 288 749 7 48 48 48,1
1796,333 90 132 28 68 7 15 51 60 406 4 171 2344 232 438 346 513 2 65 135 290 273 11 81 508 126 390 2 4 232 1552 47 887 643 675 331 477 65 2 95 653 76 47 143 260 723 8 74 361 273 11 86 2 5 4 181 135 76,0
1797,13 101 56 2 8 35 36 10 10 10 80 92 140,1
1798,5 192 393 84 69 208 40 441 19 650 331 477 37 919 196 871 820 1 480 82 485 711 61 321 133 167 658 1 39 215 99 59 7 61 71 111 49 1 8 79 519 752 39 30 9 1 961 139 4 5 4 314 526 7 6 246 168 105 645 28 1556 3179 117 44 71 19 741 1 71 301 270 215 99 105 65 7 1 91 2 176 256 1 5 145 4 5 4 407 167 78 1555 948 308 629 102 58 18 632 235 1556 3179 6,0
1799,370 221 310 64 156 432 1067 392,1
1800,127 151 9 79 802 15 357 2 171 177 5 45 75 13 693 387 14 370 221 377 545 179 14,1
1801,84 69 2 223 196 136 254 52 13 17 1 127 151 277 206 185 176 875 1 198 52 753 846 48 51 12 19 1050 499 55 35 401 91 2 13 594 595 1 693 184 415 786 455 280 764 222 62 22 22 112 527 454 454 148 148 33 14 119 34 29 33 22 21 43 14 53 34 454 31 29 33 112 148 148 33 14 21 33 112 273 148 25 21 43 31 29 31 659 61 142 137 512 43 16 112 54 141 29 31 659 239 142 61 41 207 41 512 29 31 659 207 197 197 239 71 512 33 266 29 34 659 41 512 112 21 120 16 659 61 512 33 22 21 43 659 61,0
1802,90 144 242 17 179 2 1152 2061,1
1803,415 163 222 12 352 4 1164 200 202 373 2 361 67,1
1804,30 24 59 280 36 1 5 59 109 179 632 4 1017 810 467 27 2 10,0
1805,428 428 743 517 10 313 2 36 166 11 218 322 7 260 126 219 1 218 322 181 389 2 146 419 531 126 219 1 667 164 4 126 219 2 184 88 10,1
1806,154 761 2 762 187 1 230 260 104 252 1166 1 293 64 32 5 80 92 6,0
1807,60 114 40 404 81 49 237 117 9 8 90 273,0
1808,11 18 84 2056 175 23 7 17 189 226 53 31 39 88 86 277 327 154 198 1 228 60 39 4 181 55 1 11 26 78 793 567 261 277 2,0
1809,2007 854 7 30 9 74 116 132 1050 499 679 129 55 362 296 2 573 765 1 4 607 340 136 2 5 66 441 720 1 93 170 32 44 264 412 61 41 41 45 294 1 198 52 302 384 143 154 9 2 22 138 1108 1020 6,0
1810,30 9 27 167 68 4 208 1466 235 201 3433 67 4 5 47 68 28 909 352 361 67 67,0
1811,12 214 110 11 74 7 96 7 5 28 8 194 741 20 249 330 626 7 231 231 544 102 26 9 27 132 101 279 1 4 339 510 72 17 24 40 231 231 67,0
1812,12 35 36 4 11 2 8 19 857 492 564 44 2 786 456 36 1 127 151 777 1118 1 82 160 19 27 440 230 331 335 9 252 17 2 109 56,1
1813,107 124 115 4 136 482 393 1773 1 20 23 37 24 24 227 6 75 88 86 38 82 1028 284 30 9 45 46 563 654 6,1
1814,5 66 30 9 163 180 1 52 7 17 45 486 661,1
1815,125 17 2 8 337 5 66,1
1816,342 102 19 27 86 52 9 128 807 338 697 887 1 228 60 17 189 19 258 353 39 4 268 1 4 270 256 494 393 1 155 28 30 189 317 6 5 59 782 367 30 189 317 1 26 4 317 317 99 265 1 242 115 242 28 476 1 108 860 123 771 1 251 251 14 14 14 196 136 73 510 72 32 13 9 272 276 1 73 386 55 2 317 55 8 97 1 93 284 32 5 309 1 198 52 261 23 6 127 195 38 1086 2 95 243 20 5 17 7 1 104 172 229 55 626 542 7 13 45 99 265 1 127 195 1623 13 876 139 6,1
1817,17 96 1 272 212 4 1045 2296 2297 374 285 2 83 128 258 353 6 212 9 451 446,1
1818,11 23 7 15 13 17 96 14 98 186 408 110 250 295 9 13 408 279 2 88 86 14 14 14 4 19 5 66 2 441 720 14 46 165 194 2 155 39 13 99 265 14 14 14 14,1
1819,11 307 23 1 68 307 28 1 115 89 20 431 93 1 85 5 4 27 7 227,0
1820,175 629 38 257 2 281 63 73 238 434 4 108 305 789 256 1 101 670 132 28 2 117 9 108 256 281 63,1
1821,94 129 5 66 1 143 213 27 56 364 17,1
1822,27 619 727 553 106 1 91 181 2 241 247 1193 1117 10,0
1823,134 122 729 1116 536 204 2 694 247 221 285 1 239 648 2 293 64 82 155 375 32 88 500 534 1 122 122 8 402 318 318 585 8 502 96 1 32 4 73 185 106 8 172 96 1 452 109 60 1888 772 2 689 738 63 149,1
1824,127 151 217 1745 1138 111 50 1 75 385 32 143 11 89 5 262 840 522,1
1825,517 689 65 135 1 590 801 289 135 140 10,1
1826,125 548 103 169 44 23 12 35 36 3 4 228 60 314 962 379 36 328 257 50 678 2115 242 38 7 2048 64 1 154 42 44 283 634 1426 584 381 11 314 88 200 7 3 8 234 242 2 1506 169 73 51 242 3 5 103 50 58 124 3 117 4 140 2115 18 584 381 100 2 634 1426 193 729 2 1200 490 781 893 98 58 3 455 28 7 36 3 218 166 126 219 127 139 86 52 1210 391 172 37 3 242 38 7 293 694 2 144 156 36 57 257 3 1602 42 280 36 1366 143 139 57 9 694 173 2 27 342 102 3 13 210 20 24 206 3 385 32 298 161 126 219 44 24 13 473 3 1119 1979 18 694 173 460 513 57 3 8 703 39 17 332 193 96 455 3 140 2115 18 163 3 616 616 3 476 4 114 40 1 616 616 2 235 681 13 879 1486 814 814 2 1463 776,1
1827,536 79 222 541 7 95 653 933 56 1 223 457 25 266 573 79 222 1158 193 735 109 510 1972 1 105 268 752 510 1972 1 450 95 173 3085 327 716 636 1 1164 200 202 373 1400 2649 45 1 409 282 327 523 6 5 422 458 23 19 213 27 56 1 342 102 213 27 117 4 211 95 173 1 39 4 280 81 735 109 510 1972 1 1164 200 1400 2649 45 1 581 434 111 1 5 370 221 213 27 56 10,0
1828,415 163 4 181 135 361 67 9 105 1064 361 67,1
1829,133 189 90 23 7 8 35 1 11 293 64 134 122 80 92 1 104 42 133 218 242 156 432 305 256 7 1 587 36 745 167 2 70 112 137 32 13 17 1 9 166 27 401 1589 164 860 2 88 86 1 302 384 106 87 9 111 156 159 2 106 381 39 23 8 35 1 82 310 64 156 432 305 256 134 122 9 563 654 6,1
1830,5 208 40 17 3232,0
1831,118 29 33 22 21 47 56 361,1
1832,91 5 66 1 171 177 13 17 1 342 102 881 677 9 238 434 5 271 580 1 75 308 279 5 66 617,1
1833,82 160 104 252 250 397 2 635 507 242 17 179 98 483 15 35 36 59 160 111 293 664 5 59 241 268 82 160 83 128 5 976 1331 1250 635 507 2 27 37 357 15 329 26 4 9 241 152 2 187 633,0
1834,1571 63 85 46 10 1644 2 27 1024 5 169 86 6 104 46 1300 859 247 63 26 46 6,0
1835,224 61 7 3 11 89 213 459 44 490 367 56 3 197 239 104 388 306 93 44 264 412 61 41 464 3 26 4 1017 5 66 2 3 1186 1186 506 506 506,1
1836,87 72 4 552 2 67,0
1837,82 607 340 149 296 37 50 1 12 234 63 149 85 193 593 7,0
1838,12 110 2 155 39 5 66 1 1017 17 96 2 48 48,1
1839,35 37 442 748 44 74 193 7 1 228 9 79 201 1945 2751 7 1 30 9 465 49 235 28 95 449 1532 735 109 1 288 124 93 170 2357 28 7 71 142 197 294 1 84 69 140 1 115 20 5 47 45 899 364 128 49 270 361 67 10,0
1840,481 50 57 2 1299 99 1 13 99 265,1
1841,132 28 7 1076 66 7 2 171 177 76 76 3 417 235 146 26 30 9 519 752,0
1842,154 9 2 300 304 18 3 153 29 34 31 25 153 33 3 503 112 3 38 39 5 191 6,0
1843,1089 213 459 2 493 45 109 135 39 215 99 18 95 346 38 474 233 59 15 107 512 54 22 495 512 54 22 495 111 872 633 512 120 22 495 512 120 22 495 4 11 125 80 92 2 109 135 15 298 161 12 165 109 135 47 429 261 23 28 15 298 161 84 69 47 563 11 12 19 1330 15 32 298 161 166 46 106 96 28 1089 213 459 2 536 1055 109 135 76 76 76 11 82 84 69 2 263 426 134 122 396 187 15 298 161 42 58 328 36 2 135 234 218 322 883 712 14,0
1844,576 501 339 4 1227 276 2 1 37 7 101 277 389 101 3016 276 2,0
1845,230 934 1915 17 8 128 6 1569 1569 271 315 525 73 272 398 315 525 4 100 106 1974 348 341 135 6 5 59 1742 1475 83 278 1151 944 2 2 389 494 2064 13 17 1 5 59 11 56 7 78 2584 1849,0
1846,56 7 1890 19 269 7 1 104 252 166 11 291 161 504 125 5 47 330 351 2 4 99 122 126 200 476 81 504 946 11 17 45 95 173 330 5 28 504 9 284 7 383 19 108 223 2 1 5 4 11 5 242 108 1 297 12 19 176 335 504,0
1847,107 124 9 31 118 31 20 17 628 1 26 9 1560 1310 3853 2 83 19 714 947 55 6,1
1848,104 252 291 161 6 131 64 2 94 129 5 17 1 188 8 150 24 20 9 974 1053 77 400 6 347 57 2 241 152 45 2 195 183 1187 295 1025 1010 85 248 15 1187 52 85 45 7 1 189 592 30 9 738 276 15 185 165 4 82 173 6 98 229 778 2 738 276 996 257 4 13 204 2 6 12 97 50 37 1 12 110 216 64 2 286 93 104 20 5 224 7 6 229 37 181 46 243 1132 474 65 2 49 220 1 49 237 104 12 381 13 45 6,0
1849,36 2 57 237 9 8 165 194 4 248 418 2 3 3 899 599 421 372 181 55 339 36 3 3 1683 373 430 55,0
1850,972 102 4 109 2210 2 254 225 1 117 5 59 109 179 103 225 252 45 6 44 705 65 109 2210 20 44 1206 101 195 705 312 8 706 1 218 45 8 128 413 160 381 547 635 829 2 254 225 1 5 47 274 1135 8 49 2 708 368 105 1088 6,0
1851,544 102 423 334 211 155 157 22 25 119 53 62 3 70 141 3 148 25 31 141 158 39 626 7 10 206 185 30 9 187 633 7 10,0
1852,5 4 227 76 76 11 32 515 672 74 193 23 12 35 36 140 273 273 5 4 50 3 84 69 26 5 66 361 1871 344 98 37 140 319 130 14 14 14 14 273 273 273 273,1
1853,12 234 935 204 2 242 184 131 8 249 4 11 2 125 242 14 406 688 46 1360 941 1407 1073 713 1397 18 164 57 2 2550 656 589 400 218 4 327 496 575 2 14 305 1043 451 184 166 27 1825 1668 48 48 48 48 308 195 37 50 15 4 8 165 13 5 66 2 242 184 131 48,1
1854,114 40 49 220 28 68 67,1
1855,11 133 214 90 696 202 2 1 143 11 2 409 1892 38 257 169 142 269 61 197 270 167 28 1 4 5 4 722 66 7 10 67,1
1856,147 61 121 2 131 64 32 5 47 44 490 85 271 549 7 1 12 19 324 124 215 99 325 4 134 122 17 2 7 1 846 8 561,1
1857,1054 597 862 2 968 303 985 339 5 56 11 45 50 7 1 1054 597 862 349 340 13 1046 310 64 80 92 2 1 98 186 26 51 42 18 300 318 2 49 220 168 105 968 303 617 1 13 5 66 2 10 10 18 300 318 57 156 432 10,1
1858,619 149 32 44 255 494 67 67 67 67 67,0
1859,11 61 71 321 354 261 2 116 81 1 61 142 321 28 2 6 211 168 58 385 105 77 87 72 9 212 27 2 550 131 1 8 110 4 71 41 41 197 14 41 61 14 41 61 321 682 2 1 8 110 4 71 41 41 197 14 61 61 14 71 137 321 682 2 6 26 9 20 4 392 622 524 369 35 20 5 47 74 686 1 60 114 40 30 9 74 686 365 47 596 1 319 130 117 47 152 95 887 524 56 361 6 84 69 46 941 596 222 115 211 1005 7 11 82 115 89 2 268 538 596 10 10 10 10 11 26 18 115 89 83 354 261 7 520 223 8 352 116 81 1 77 18 26 30 9 28 68 1 11 91 2 13 961 139 596,0
1860,5 66 15 312 317 155 1117 13 1410 96 48 12 40 309 3 3 3 3 3 198 76,1
1861,204 17 98 394 101 2 694 121 159 368 1 312 19 27 39 928 103 1142 9 2 206 204 2 941 941 1 516 396 242 2 106 1 18 12 879 1486 2 689 738 74 635 791 170 223 863 353,1
1862,311 311 24 7 364 80 92 2 1 46 27 8 172 24 32 5 66 6 216 131 94 129 113 127 151 39 13 17 6,1
1863,197 142 1049 85 537 1974 4 1319 1816 85 537 1974 2 289 499 1 585 9 252 224 2 319 259 6 35 226 682 2 134 122 17 1 340 1060 479 591 1 264 160 27 89 156 432 6,1
1864,196 136 289 204 1 93 170 264 412 1 63 149 200 96 1 317 317 289 441 10 98 186 120 29 120 29 18 127 195 13 262 78 105 191 70 118 2 6 370 221 2150 614 894 323 1 32 370 221 134 2150 614 261 23 37 96 96 1 8 202 5 78 166 115 291 161 6,1
1865,11 117 103 163 1 91 2 4 1536 11 399 568 257 2 361 67 67 67,0
1866,133 121 1649 90 1 11 18 171 2344 49 1045 95 508 787 23 7 8 117 106 47 734 303 1421 1 317 150 56 37 1958 1949 1320 1 394 49 367 56 607 340 734 303 1421 371 380 194 741 588 429 1 30 103 28 106 47 734 303 1421 5 191 1 152 49 20 105 86 674 873 77 400 222 1081 877 1163 205 10 466 7 189 150 26 4 107 280 10 602 315 558 482 184 688 378 476 115 222 188 8 150 1 340 145 345 1421 877 146 1 235 37 58 972 5 47 56 497 188 380 150 1 190 345 1421 877 146 482 1 235 37 253 5 47 56 497 188 232 150 1 44 423 1421 1956 8 1034 345 146 482 1 340 145 421 673 49 50 1 12 150 485 711 47 56 1 395 283 485 482 8 121 2 105 1064 132 235 146 6 190 602 315 558 482 1 691 1647 5 230 78 10 77 18 106 57 2 106 47 734 303 1421 1 152 1460 135 51 627 10 75 4 56 172 37 176 734 303 6 415 562 379 111 139 10 10,0
1867,38 152 1 212 23,0
1868,91 2 13 176 187 633 6,0
1869,127 151 693 610 17 36 10,1
1870,327 343 2044 267 125 575 2 8 306 76,0
1871,1533 2720 1218 90 74 2391 296 6 342 5 47 759 2579 935 1346 1 146 983 829 1384 620 2 195 57 509 451 184 73 416 717 2 713 87 272 1923 144 475 1 26 9 521 1090 98 2476 650 2 242 878 509 274 1780 1 23 35 157 1923 158 2 1334 64 26 4 9 1584 6 1087 108 184 593 13 1384 717 1 423 1955 3710 1087 1612 144 475 12 40 45 121 2 27 1 39 47 314 313 810 467 52 176 225 126 1686 6 83 8 19 19 1066 368 2 27 159 1 8 150 150 2 159 744 476 212 1 5 331 297 176 225 441 720 1 91 242 113 1275 378 297 196 151 1 51 47 12 20 4 11 89 27 491 47 1179 567 28 77 18 42 436 5 657 159 568 74 146 2 229 228 227 6 368 159 159 195 159 368 169 1 133 2579 58 793 6 272 80 92 962 27 257 2 962 514 144 238 222 8 1127 480 161 2 1923 8 1127 790 547 30 9 1269 26 123 652 2 1923 246 83 87 235 161 1 51 42 161 455 106 1264 1 20 8 205 123 1431 1 8 2721 123 195 75 790 547 176 1215 190 150 1511 38 106 1264 4 2 1 235 5 146 7 1 246 11 89 744 168 2 83 726 172 1 20 8 249 18 547 744 6 106 4 790 547 176 225 863 1270 2 928 103 6 1113 191 2 187 633 4 103 44 1221 450 962 128 790 547 283 1225 5 7 2 171 177 1 1402 191 1402 547 1 547 547 235 161 382 1264 6 32 4 844 2142 297 1221 369 2 790 1824 1113 492 6 298 597 1921 607 2 12 8 1253 1384 620 2 754 58 731 1414 1 389 101 13 2558 13 2558 1 98 186 187 446 190 232 1 235 446 176 1859 10 10,1
1872,148 148 53 3 53 62 29 34 21 222 267 285 78 104 105 191 285 131 390 37 218 45 132 377 3 82 471 191 155 116 37 50 1 8 249 42 37 105 191 285 131 4 100 89 2 334 44 132 377 37 887 1 267 285 78 864 4 302 546 285 131 2 116 514 123 8 1 452 4 1435 223 132 377 6 75 4 280 8 49 1 1724 8 49 1 587 169 49 356 427 475 1 285 131 73 267 285 78 132 377 2 104 665 32 105 159 7 427 475 6 87 492 2064 369 622 305 108 403 267 250 535 1208 78 287 22 62 16 3 112 16 43 138 25 43 70 29 34 120 3 43 29 120 62 22 33 3 33 25 53 29 16 22 141 275 2 528 442 1 71 41 41 197 121 305 108 285 131 397 132 377 658 197 14 147 301 1805 305 2474 1 98 77 306 403 267 132 377 864 658 28 147 14 41 207 1805 305 2474 6 267 285 78 132 377 188 8 150 327 59 7 285 131 105 191 132 377 6 305 108 403 267 250 535 1208 78 60 727 27 73 109 179 132 673 250 535 338 1 100 89 50 1 12 4 8 19 748 49 356 2 427 475 6 305 108 403 267 250 535 1208 78 2 317 1553 99 969 459 153 29 54 54 3 112 21 120 16 50 1 174 369 622 71 41 41 197 121 285 131 105 191 73 267 285 78 545 1064 2 132 377 37 24 1 11 89 28 658 7 8 19 87 492 2064 1 77 306 403 267 132 377 181 405 327 59 7 285 131 105 191 6 178 3 164 101 1 5 262 727 27 532 215 24 28 7 12 19 285 131 388 306 3251 1171 1 77 306 403 267 1057 340 2 1669 471 6 586 121 37 69 37 69 45 2 727 27 73 155 116 340 59 2044 267 949 322 132 377 6 778 344 155 438 1115 152 1149 20 4 125 17 2 665 64 6 9 547 455 289 192 395 712 9 762 187 2 155 116 1115 152 1149 71 41 41 301 121 236 267 65 331 477 54 29 118 16 3 34 21 22 29 25 34 889 3252 7 608 838 360 2 61 14 71 1805 204 294 8 3253 64 61 41 121 221 236 1 196 956 154 9 285 131 105 191 73 267 285 78 132 377 6 586 121 37 1 1115 152 1149 189 592 423 121 1009 191 46 858 623 2044 267 6 71 41 41 239 121 1 313 2 53 25 34 138 16 33 33 29 25 34 33 460 513 2044 267 132 377 224 658 61 14 147 137 1805 204 294 6 71 41 41 197 121 2 33 22 29 53 266 141 3 21 34 31 3 33 153 16 16 22 2044 267 132 377 218 327 59 71 14 197 61 1805 204 294 6 367 1115 152 1149 203 60 59 146 8 121 460 513 149 1120 132 377 125 224 2 471 191 155 116 6 98 146 121 132 377 646 150 160 1115 152 1149 2 32 4 8 379 343 155 116 3 3659 3 322 345 46 343 155 116 53 16 54 29 34 16 3 31 29 25 34 6 313 2 460 513 2044 267 132 377 658 28 71 14 137 239 1805 204 294 6 62 22 22 112 527 454 454 153 153 153 14 112 43 33 138 25 43 70 119 33 29 53 14 53 25 70 454 112 21 120 16 33 454 31 16 138 21 119 54 22 14 21 33 112 503,1
1873,391 299 117 47 398 136 18 8 386 442 325 81 38 287 196 956 11 2 698 425 35 32 5 47 275 6 38 175 853 368 13 1337 319 287 11 338 7 61 19 45 111 49 182 853 368 275,0
1874,32 117 9 90 182 182 47 109 65 12 97 84 69 2 109 135 1 12 234 224 309 297 265 918 4 49 74 538 1416 471 1060 39 176 225 297 123 2291 204 2 6 77 18 2 63 149 541 7 262 165 194 287 107 1072 52 1038 275 2 223 1 91 4 166 27 88 28 975 1656 14 14 14 14 14 14,1
